lrsn,CadValue_TotalAssessed
85138,505740.0000000000
85139,775690.0000000000
85140,509160.0000000000
85141,508570.0000000000
85155,514970.0000000000
85156,566720.0000000000
85157,485870.0000000000
85158,645660.0000000000
85173,880021.0000000000
85174,435730.0000000000
85175,433440.0000000000
85188,471050.0000000000
85189,416050.0000000000
85190,446800.0000000000
85191,428190.0000000000
85205,409810.0000000000
85206,435010.0000000000
85207,678266.0000000000
85208,1053023.0000000000
85222,891367.0000000000
85223,850271.0000000000
85224,868267.0000000000
85225,1167566.0000000000
85239,425680.0000000000
85240,699938.0000000000
85241,370899.0000000000
85255,801387.0000000000
85256,837270.0000000000
85257,753543.0000000000
85258,753543.0000000000
85272,424554.0000000000
85273,392172.0000000000
85274,428460.0000000000
85275,396928.0000000000
85288,293245.0000000000
85289,347266.0000000000
85290,708248.0000000000
85291,590141.0000000000
85292,628693.0000000000
85308,908439.0000000000
85322,301269.0000000000
85323,301269.0000000000
85324,301269.0000000000
85325,301269.0000000000
85339,301192.0000000000
85340,301269.0000000000
85341,304580.0000000000
85342,301269.0000000000
85355,55323.0000000000
85356,400000.0000000000
85357,700000.0000000000
85358,2882390.0000000000
85372,732877.0000000000
85373,685570.0000000000
85375,896963.0000000000
85389,247963.0000000000
85390,263914.0000000000
85391,632155.0000000000
85405,497080.0000000000
85406,418210.0000000000
85407,457400.0000000000
85408,458370.0000000000
85409,441840.0000000000
85422,451390.0000000000
85423,438760.0000000000
85424,421740.0000000000
85425,422770.0000000000
85439,851630.0000000000
85440,870710.0000000000
85441,768280.0000000000
85442,882400.0000000000
85456,858140.0000000000
85458,10450.0000000000
85459,1042590.0000000000
85472,905680.0000000000
85473,815670.0000000000
85474,991450.0000000000
85475,838030.0000000000
85489,1000.0000000000
85490,447571.0000000000
85491,775411.0000000000
85506,412927.0000000000
85507,461635.0000000000
85508,445705.0000000000
85509,440332.0000000000
85522,496573.0000000000
85523,478555.0000000000
85524,368926.0000000000
85525,384163.0000000000
85526,428614.0000000000
85539,489733.0000000000
85540,473704.0000000000
85541,470104.0000000000
85542,423583.0000000000
85556,528883.0000000000
85557,500317.0000000000
85558,442105.0000000000
85559,431926.0000000000
85573,57005.0000000000
85574,541010.0000000000
85575,40616.0000000000
85576,86041.0000000000
85589,834930.0000000000
85590,974350.0000000000
85591,899485.0000000000
85592,912410.0000000000
85606,1399230.0000000000
85623,695613.0000000000
85624,30015.0000000000
85625,59203.0000000000
85626,861148.0000000000
85639,497130.0000000000
85640,1316700.0000000000
85641,810090.0000000000
85642,532100.0000000000
85643,543990.0000000000
85656,526840.0000000000
85657,507310.0000000000
85658,647170.0000000000
85659,517400.0000000000
85673,413170.0000000000
85674,262833.0000000000
85689,402.0000000000
85691,259217.0000000000
85692,18496.0000000000
85693,274972.0000000000
85706,380928.0000000000
85707,369903.0000000000
85708,374303.0000000000
85709,446273.0000000000
85723,429722.0000000000
85724,380866.0000000000
85725,441681.0000000000
85726,401991.0000000000
85740,748008.0000000000
85741,710357.0000000000
85742,720692.0000000000
85743,691479.0000000000
85756,560570.0000000000
85757,557240.0000000000
85758,561270.0000000000
85759,584440.0000000000
85760,557970.0000000000
85773,382170.0000000000
85774,469350.0000000000
85775,449060.0000000000
85776,486020.0000000000
85790,485000.0000000000
85791,439510.0000000000
85792,410060.0000000000
85793,398910.0000000000
85806,385620.0000000000
85807,393560.0000000000
85808,369410.0000000000
85809,391280.0000000000
85810,394100.0000000000
85823,384910.0000000000
85824,396220.0000000000
85825,450700.0000000000
85826,446250.0000000000
85840,534280.0000000000
85841,529480.0000000000
85842,580230.0000000000
85843,623730.0000000000
85857,501140.0000000000
85858,404860.0000000000
85859,428670.0000000000
85860,408700.0000000000
85873,593700.0000000000
85874,669870.0000000000
85875,612640.0000000000
85876,550270.0000000000
85877,636500.0000000000
85890,477450.0000000000
85891,488090.0000000000
85892,530870.0000000000
85893,495500.0000000000
85907,369650.0000000000
85908,1804175.0000000000
85910,850926.0000000000
85923,436684.0000000000
85924,393928.0000000000
85925,409037.0000000000
85926,434720.0000000000
85927,441177.0000000000
85940,390116.0000000000
85941,380131.0000000000
85942,435549.0000000000
85943,421479.0000000000
85957,420923.0000000000
85958,405026.0000000000
85959,426467.0000000000
85960,380970.0000000000
85974,480514.0000000000
85975,451848.0000000000
85976,1120084.0000000000
85977,1105338.0000000000
85990,1554957.0000000000
85991,715575.0000000000
85992,1677983.0000000000
85993,1543635.0000000000
86007,466324.0000000000
86009,422515.0000000000
86010,1000.0000000000
86024,3018668.0000000000
86025,3009668.0000000000
86026,3495288.0000000000
86027,3067943.0000000000
86040,869250.0000000000
86041,904240.0000000000
86042,1000.0000000000
86043,868870.0000000000
86044,881230.0000000000
86057,1000.0000000000
86058,732770.0000000000
86059,290000.0000000000
86060,864730.0000000000
86074,999460.0000000000
86075,951220.0000000000
86076,947730.0000000000
86077,908110.0000000000
86091,926160.0000000000
86092,872920.0000000000
86094,15519757.0000000000
86107,1465961.0000000000
86108,1624137.0000000000
86109,1467193.0000000000
86110,2472260.0000000000
86124,69887.0000000000
86125,3393.0000000000
86127,496731.0000000000
86143,419730.0000000000
86144,1923937.0000000000
86157,1385.0000000000
86158,1299267.0000000000
86159,663355.0000000000
86160,656715.0000000000
86161,361041.0000000000
86174,1203900.0000000000
86175,859863.0000000000
86192,495960.0000000000
86193,507727.0000000000
86194,756179.0000000000
86208,423400.0000000000
86210,3169.0000000000
86211,668468.0000000000
86224,539370.0000000000
86225,524950.0000000000
86226,505150.0000000000
86227,589160.0000000000
86241,721680.0000000000
86242,628942.0000000000
86243,802878.0000000000
86244,655400.0000000000
86259,654912.0000000000
86260,654912.0000000000
86261,654912.0000000000
86274,654912.0000000000
86275,1528269.0000000000
86276,385510.0000000000
86277,6.0000000000
86278,350940.0000000000
86291,295000.0000000000
86292,356680.0000000000
86293,417060.0000000000
86294,313740.0000000000
86308,173464.0000000000
86309,1548970.0000000000
86310,40000.0000000000
86311,900946.0000000000
86325,338910.0000000000
86326,338910.0000000000
86327,364080.0000000000
86328,351900.0000000000
86341,386860.0000000000
86342,381860.0000000000
86343,374220.0000000000
86344,374220.0000000000
86358,381860.0000000000
86359,381860.0000000000
86360,381860.0000000000
86361,381860.0000000000
86375,361380.0000000000
86376,361380.0000000000
86377,368940.0000000000
86378,378970.0000000000
86393,430250.0000000000
86394,429993.0000000000
86395,437650.0000000000
86408,623881.0000000000
86409,3274535.0000000000
86410,908340.0000000000
86411,1000.0000000000
86426,852341.0000000000
86427,511163.0000000000
86428,1249160.0000000000
86442,537730.0000000000
86443,579680.0000000000
86444,470970.0000000000
86445,463080.0000000000
86458,589440.0000000000
86459,452140.0000000000
86460,458240.0000000000
86461,439120.0000000000
86475,1000.0000000000
86476,10059.0000000000
86477,1000.0000000000
86478,1000.0000000000
86492,1281011.0000000000
86493,1578520.0000000000
86494,22113.0000000000
86495,1468819.0000000000
86508,1163906.0000000000
86509,1337924.0000000000
86510,254408.0000000000
86525,1078477.0000000000
86526,1723458.0000000000
86527,278102.0000000000
86528,298477.0000000000
86542,510860.0000000000
86543,486920.0000000000
86544,509460.0000000000
86545,419310.0000000000
86559,442340.0000000000
86560,400450.0000000000
86561,480300.0000000000
86562,573300.0000000000
86575,493660.0000000000
86576,421560.0000000000
86577,386580.0000000000
86578,484410.0000000000
86592,487450.0000000000
86593,456860.0000000000
86594,502950.0000000000
86595,448770.0000000000
86609,440960.0000000000
86610,445220.0000000000
86611,406930.0000000000
86612,429130.0000000000
86625,476420.0000000000
86626,500430.0000000000
86627,481000.0000000000
86628,418300.0000000000
86629,538950.0000000000
86642,493760.0000000000
86643,500770.0000000000
86644,536640.0000000000
86645,489360.0000000000
86659,1000.0000000000
86660,1000.0000000000
86661,1000.0000000000
86662,1000.0000000000
86676,456887.0000000000
86677,5610.0000000000
86678,11220.0000000000
86679,8697.0000000000
86692,1736806.0000000000
86693,1476656.0000000000
86694,1883796.0000000000
86695,1329844.0000000000
86709,411670.0000000000
86710,411260.0000000000
86711,442730.0000000000
86712,435550.0000000000
86726,558410.0000000000
86727,544880.0000000000
86728,416300.0000000000
86729,539790.0000000000
86742,478590.0000000000
86743,707870.0000000000
86744,575120.0000000000
86745,443030.0000000000
86746,580380.0000000000
86759,455550.0000000000
86760,507240.0000000000
86761,528770.0000000000
86762,483240.0000000000
86776,416430.0000000000
86777,447740.0000000000
86778,442700.0000000000
86779,413000.0000000000
86793,1000.0000000000
86794,1000.0000000000
86795,1000.0000000000
86796,1000.0000000000
86809,2216460.0000000000
86810,1982795.0000000000
86811,820000.0000000000
86812,2035530.0000000000
86826,1638800.0000000000
86827,1254230.0000000000
86828,1259780.0000000000
86843,1755820.0000000000
86844,1597690.0000000000
86845,1323710.0000000000
86846,1582780.0000000000
86859,515000.0000000000
86860,1939050.0000000000
86861,1669374.0000000000
86862,1714461.0000000000
86863,1490100.0000000000
86876,1838850.0000000000
86877,1529580.0000000000
86878,504630.0000000000
86879,724458.0000000000
86893,1353641.0000000000
86894,323591.0000000000
86895,1568779.0000000000
86910,1122453.0000000000
86911,1268518.0000000000
86912,1207545.0000000000
86913,1051588.0000000000
86929,5159.0000000000
86943,526390.0000000000
86944,1000.0000000000
86945,888357.0000000000
86946,557826.0000000000
86960,442880.0000000000
86961,561920.0000000000
86962,504760.0000000000
86963,530430.0000000000
86976,513470.0000000000
86977,485190.0000000000
86978,509360.0000000000
86979,461730.0000000000
86980,472680.0000000000
86993,514440.0000000000
86994,532070.0000000000
86995,445390.0000000000
86996,561610.0000000000
87010,640790.0000000000
87011,655360.0000000000
87012,452220.0000000000
87013,643610.0000000000
87026,573690.0000000000
87027,514440.0000000000
87028,598700.0000000000
87029,524480.0000000000
87030,675170.0000000000
87043,505540.0000000000
87044,493610.0000000000
87045,615110.0000000000
87046,549800.0000000000
87060,504320.0000000000
87061,546230.0000000000
87063,1646077.0000000000
87077,849803.0000000000
87078,1000.0000000000
87079,1390743.0000000000
87080,1138955.0000000000
87093,803337.0000000000
87094,984781.0000000000
87095,537313.0000000000
87096,338969.0000000000
87097,408735.0000000000
87110,1153273.0000000000
87111,1001343.0000000000
87112,634790.0000000000
87113,606520.0000000000
87127,606120.0000000000
87128,581150.0000000000
87129,615770.0000000000
87130,566040.0000000000
87143,681430.0000000000
87144,526930.0000000000
87145,625030.0000000000
87146,530880.0000000000
87147,609050.0000000000
87160,1145562.0000000000
87161,278172.0000000000
87162,1178062.0000000000
87163,1000.0000000000
87177,544236.0000000000
87178,350100.0000000000
87179,476970.0000000000
87180,374414.0000000000
87194,593007.0000000000
87196,401701.0000000000
87197,5016324.0000000000
87210,447957.0000000000
87211,530933.0000000000
87212,568398.0000000000
87213,372915.0000000000
87214,284020.0000000000
87227,357399.0000000000
87228,330655.0000000000
87229,328095.0000000000
87230,372568.0000000000
87244,330878.0000000000
87245,328095.0000000000
87246,359084.0000000000
87247,326919.0000000000
87260,330655.0000000000
87261,327650.0000000000
87262,357335.0000000000
87263,327650.0000000000
87264,356477.0000000000
87277,327650.0000000000
87278,358258.0000000000
87279,327650.0000000000
87280,356477.0000000000
87294,330655.0000000000
87295,327650.0000000000
87296,358258.0000000000
87297,327650.0000000000
87311,327650.0000000000
87312,358258.0000000000
87313,327650.0000000000
87314,356477.0000000000
87327,772652.0000000000
87329,6754.0000000000
87330,360607.0000000000
87344,1355884.0000000000
87364,1876011.0000000000
87377,331900.0000000000
87378,805454.0000000000
87380,51352.0000000000
87381,260857.0000000000
87394,51860.0000000000
87396,1000.0000000000
87411,483220.0000000000
87412,515620.0000000000
87428,134533.0000000000
87429,238276.0000000000
87430,329592.0000000000
87431,267252.0000000000
87444,12914.0000000000
87445,2310.0000000000
87446,12100.0000000000
87461,613350.0000000000
87462,1000.0000000000
87463,720020.0000000000
87464,625680.0000000000
87478,601240.0000000000
87479,607680.0000000000
87480,675890.0000000000
87481,607540.0000000000
87494,607590.0000000000
87495,725570.0000000000
87496,692190.0000000000
87497,805400.0000000000
87498,671220.0000000000
87511,2360783.0000000000
87512,2415888.0000000000
87513,460000.0000000000
87514,1570299.0000000000
87528,1550522.0000000000
87529,1689481.0000000000
87530,1673020.0000000000
87531,2114437.0000000000
87545,30292.0000000000
87546,660410.0000000000
87547,570010.0000000000
87548,520450.0000000000
87561,517515.0000000000
87562,638720.0000000000
87563,649300.0000000000
87564,614960.0000000000
87578,592320.0000000000
87579,501960.0000000000
87580,641120.0000000000
87581,472190.0000000000
87595,516750.0000000000
87596,783460.0000000000
87597,496720.0000000000
87598,598310.0000000000
87611,878235.0000000000
87612,999035.0000000000
87628,592620.0000000000
87645,592620.0000000000
87646,592620.0000000000
87647,592620.0000000000
87648,592620.0000000000
87662,865297.0000000000
87663,121785.0000000000
87664,987841.0000000000
87665,797664.0000000000
87678,11220.0000000000
87679,4835829.0000000000
87680,970366.0000000000
87681,532369.0000000000
87696,2303310.0000000000
87697,18605787.0000000000
87713,4756440.0000000000
87714,4725960.0000000000
87715,1000.0000000000
87728,800240.0000000000
87729,800000.0000000000
87730,15005035.0000000000
87731,1000000.0000000000
87732,1103415.0000000000
87745,200000.0000000000
87746,200000.0000000000
87747,4739462.0000000000
87748,200000.0000000000
87762,1000.0000000000
87763,600000.0000000000
87764,800000.0000000000
87765,5214910.0000000000
87779,4878.0000000000
87782,1000.0000000000
87795,400000.0000000000
87796,400000.0000000000
87798,400000.0000000000
87812,2901893.0000000000
87813,6985341.0000000000
87814,6694282.0000000000
87815,7158397.0000000000
87829,400000.0000000000
87830,400000.0000000000
87831,400000.0000000000
87832,400000.0000000000
87846,400000.0000000000
87847,400000.0000000000
87848,400000.0000000000
87849,400000.0000000000
87862,1100000.0000000000
87863,6523251.0000000000
87864,1400000.0000000000
87865,5692653.0000000000
87879,463810.0000000000
87880,429050.0000000000
87881,501170.0000000000
87882,454640.0000000000
87896,439850.0000000000
87897,493710.0000000000
87898,542750.0000000000
87899,467160.0000000000
87912,479050.0000000000
87913,493480.0000000000
87914,450150.0000000000
87915,381140.0000000000
87930,685279.0000000000
500126,164390.0000000000
500127,2227.0000000000
500395,835611.0000000000
500526,272884.0000000000
500563,326682.0000000000
500580,6636.0000000000
500746,513466.0000000000
500911,3927676.0000000000
501395,387104.0000000000
501499,318273.0000000000
501781,797771.0000000000
501880,1752892.0000000000
502333,4735319.0000000000
502535,2790047.0000000000
502551,975503.0000000000
502835,30145.0000000000
502836,25026.0000000000
502853,240916.0000000000
502903,131213.0000000000
502985,972907.0000000000
503069,919897.0000000000
503367,46129.0000000000
503551,2567033.0000000000
503819,42689.0000000000
504072,114944.0000000000
504173,5101459.0000000000
504255,239945.0000000000
504287,175936.0000000000
504406,139135.0000000000
504454,2954230.0000000000
504540,180236.0000000000
504940,192467.0000000000
505275,167791.0000000000
505292,194244.0000000000
505342,142603.0000000000
505392,4916.0000000000
505408,312924.0000000000
505425,6203763.0000000000
505526,437074.0000000000
505676,4762993.0000000000
505843,10727450.0000000000
505958,2247373.0000000000
506159,648740.0000000000
506293,5128150.0000000000
506394,1620.0000000000
506395,1345.0000000000
506613,49918602.0000000000
506827,9626.0000000000
506864,238.0000000000
506897,3198770.0000000000
507129,668314.0000000000
507130,46320.0000000000
507213,13862.0000000000
507228,322901.0000000000
507248,10337956.0000000000
507295,413870.0000000000
507346,651852.0000000000
507631,86929.0000000000
507963,3376941.0000000000
508548,4536255.0000000000
508565,1244646.0000000000
508699,530738.0000000000
508749,8011.0000000000
508767,2183400.0000000000
508800,41555.0000000000
509053,73484.0000000000
509183,23285676.0000000000
509367,782676.0000000000
509470,631142.0000000000
509535,1348037.0000000000
509885,631983.0000000000
510407,591078.0000000000
510704,1460641.0000000000
510875,84450.0000000000
511056,331809.0000000000
511389,157555.0000000000
511676,8164.0000000000
511843,94032.0000000000
511908,1824178.0000000000
512125,260283.0000000000
512128,193853.0000000000
512493,1119631.0000000000
512528,167.0000000000
512579,413380.0000000000
512596,88.0000000000
512609,26463253.0000000000
512711,1434.0000000000
512896,167046.0000000000
512994,198461.0000000000
512997,7497140.0000000000
513047,17409472.0000000000
513579,11377.0000000000
513714,12519.0000000000
513779,1270433.0000000000
513981,6287289.0000000000
514016,14095704.0000000000
514050,83079.0000000000
514167,69995.0000000000
514250,3005808.0000000000
514599,442608.0000000000
514665,611319.0000000000
514916,1557.0000000000
515236,174.0000000000
515520,1580.0000000000
515553,0.0000000000
515653,804236.0000000000
515938,25373.0000000000
516538,81671.0000000000
516573,7416.0000000000
516689,584828.0000000000
516706,292095.0000000000
516723,249.0000000000
516888,2011141.0000000000
516957,2665686.0000000000
517023,1281.0000000000
517124,11234.0000000000
517307,2527250.0000000000
517760,4612370.0000000000
517858,406582.0000000000
517991,677415.0000000000
518058,161561.0000000000
518342,37145508.0000000000
518492,41994.0000000000
518662,7334330.0000000000
518693,1721832.0000000000
518979,492970.0000000000
519046,1116035.0000000000
519097,333317.0000000000
519112,338699.0000000000
519162,114329.0000000000
519278,148779.0000000000
519281,217311.0000000000
519414,2783266.0000000000
519546,78979.0000000000
519646,4291.0000000000
519680,3199256.0000000000
519681,47804.0000000000
519682,13799334.0000000000
519866,358218.0000000000
520232,426485.0000000000
520483,0.0000000000
520650,130729.0000000000
522537,800000.0000000000
522538,400000.0000000000
522539,5178888.0000000000
522553,246472.0000000000
522554,468809.0000000000
522555,104372.0000000000
522556,2861.0000000000
522557,917198.0000000000
522570,571346.0000000000
522571,61145.0000000000
522573,770597.0000000000
522587,305353.0000000000
522588,112644.0000000000
522589,170424.0000000000
522590,42913.0000000000
522604,139920.0000000000
522605,84550.0000000000
522606,90860.0000000000
522607,31500.0000000000
522622,33334.0000000000
522623,676074.0000000000
522954,2792123.0000000000
522955,958079.0000000000
523175,70000.0000000000
523189,575352.0000000000
523190,227725.0000000000
523191,270444.0000000000
523192,252084.0000000000
523205,213750.0000000000
523258,180368.0000000000
523274,1756220.0000000000
523275,2085409.0000000000
523291,409.0000000000
523325,1070555.0000000000
523339,311208.0000000000
523340,31762.0000000000
523341,89250.0000000000
523342,326210.0000000000
523356,299736.0000000000
523357,294804.0000000000
523358,179789.0000000000
523359,1041926.0000000000
523373,358802.0000000000
523375,2718.0000000000
523423,230000.0000000000
523426,4050.0000000000
523476,164285.0000000000
523489,607475.0000000000
523490,191421.0000000000
523523,949966.0000000000
523524,135828.0000000000
523540,1464819.0000000000
523543,180000.0000000000
523558,119377.0000000000
523623,256742.0000000000
523625,719026.0000000000
523626,802678.0000000000
523673,1779900.0000000000
523676,335868.0000000000
523690,1000.0000000000
523692,673668.0000000000
523693,711420.0000000000
523707,445050.0000000000
523708,429970.0000000000
523709,427760.0000000000
523710,423190.0000000000
523723,536360.0000000000
523724,441800.0000000000
523725,428370.0000000000
523726,436940.0000000000
523740,431390.0000000000
523741,436580.0000000000
523742,442620.0000000000
523743,447780.0000000000
523757,456990.0000000000
523758,527100.0000000000
523759,396060.0000000000
523773,103834.0000000000
523774,65290.0000000000
523775,961990.0000000000
523776,737460.0000000000
523777,666360.0000000000
523790,870780.0000000000
523791,732670.0000000000
523792,623590.0000000000
523793,895920.0000000000
523807,644910.0000000000
523808,763190.0000000000
523809,700230.0000000000
523810,815010.0000000000
523824,702190.0000000000
523825,719490.0000000000
523826,620330.0000000000
523827,598430.0000000000
523841,2768155.0000000000
523857,485410.0000000000
523858,450760.0000000000
523859,437500.0000000000
523860,483540.0000000000
523874,715460.0000000000
523875,648450.0000000000
523876,651640.0000000000
523877,681600.0000000000
523890,662710.0000000000
523891,556530.0000000000
523892,14080.0000000000
523893,609620.0000000000
523894,494800.0000000000
523907,560600.0000000000
523908,447230.0000000000
523909,458820.0000000000
523910,478200.0000000000
523924,1000.0000000000
523925,1000.0000000000
523926,1000.0000000000
523927,1000.0000000000
523941,180096.0000000000
523942,759640.0000000000
523943,559295.0000000000
523957,1221256.0000000000
523958,1371876.0000000000
523959,909116.0000000000
523960,847436.0000000000
523974,955026.0000000000
523975,1093039.0000000000
523976,1106880.0000000000
523977,1017278.0000000000
523991,1294548.0000000000
523992,1018374.0000000000
523993,1064053.0000000000
523994,319633.0000000000
524007,621810.0000000000
524008,466380.0000000000
524009,467140.0000000000
524010,523310.0000000000
524011,513210.0000000000
524024,461170.0000000000
524025,482020.0000000000
524026,485840.0000000000
524027,583290.0000000000
524041,479580.0000000000
524042,528790.0000000000
524043,500300.0000000000
524044,476650.0000000000
524058,521330.0000000000
524059,478970.0000000000
524060,516230.0000000000
524061,479680.0000000000
524074,403280.0000000000
524075,503050.0000000000
524076,472070.0000000000
524077,516140.0000000000
524091,469830.0000000000
524092,504050.0000000000
524093,504700.0000000000
524094,1000.0000000000
524108,499440.0000000000
524109,523180.0000000000
524110,437430.0000000000
524111,479110.0000000000
524124,498810.0000000000
524125,549540.0000000000
524126,485070.0000000000
524127,557860.0000000000
524128,514200.0000000000
524141,468230.0000000000
524142,478450.0000000000
524143,491640.0000000000
524144,490190.0000000000
524158,2416345.0000000000
524159,2819879.0000000000
524161,515098.0000000000
524174,611022.0000000000
524176,588980.0000000000
524177,552030.0000000000
524178,558980.0000000000
524193,1219684.0000000000
524194,741700.0000000000
524208,2400508.0000000000
524209,2473960.0000000000
524210,2582344.0000000000
524226,2938.0000000000
524227,563307.0000000000
524228,192588.0000000000
524258,197864.0000000000
524259,289629.0000000000
524260,190327.0000000000
524261,289295.0000000000
524277,1000.0000000000
524278,485593.0000000000
524291,1189251.0000000000
524292,308660.0000000000
524308,92435.0000000000
524326,229212.0000000000
524327,1254893.0000000000
524375,531130.0000000000
524376,664790.0000000000
524377,535990.0000000000
524378,602620.0000000000
524394,648531.0000000000
524395,780470.0000000000
524425,750300.0000000000
524426,772000.0000000000
524427,1080510.0000000000
524428,892530.0000000000
524475,963753.0000000000
524478,754646.0000000000
524509,421490.0000000000
524510,388330.0000000000
524511,1000.0000000000
524512,391110.0000000000
524525,418410.0000000000
524527,575730.0000000000
524528,579370.0000000000
524529,481220.0000000000
524542,648090.0000000000
524543,577140.0000000000
524544,509660.0000000000
524545,571740.0000000000
524559,437300.0000000000
524560,447450.0000000000
524561,393780.0000000000
524562,392580.0000000000
524577,833732.0000000000
524578,842986.0000000000
524579,1315008.0000000000
524592,472520.0000000000
524593,385260.0000000000
524594,496740.0000000000
524595,394120.0000000000
524609,390060.0000000000
524610,415440.0000000000
524611,430520.0000000000
524612,395730.0000000000
524626,415340.0000000000
524627,553620.0000000000
524628,545220.0000000000
524629,555860.0000000000
524642,485750.0000000000
524643,569530.0000000000
524644,530690.0000000000
524645,532060.0000000000
524646,476630.0000000000
524659,392670.0000000000
524660,489860.0000000000
524661,437660.0000000000
524662,591020.0000000000
524676,736210.0000000000
524677,700300.0000000000
524678,706626.0000000000
524679,855460.0000000000
524693,582620.0000000000
524694,632600.0000000000
524695,477910.0000000000
524696,695200.0000000000
524712,346086.0000000000
524728,28285.0000000000
524745,268779.0000000000
524761,229881.0000000000
524776,450791.0000000000
524777,219037.0000000000
524778,71875.0000000000
524779,921131.0000000000
524810,1487.0000000000
524827,1335.0000000000
524829,11595.0000000000
524843,17486.0000000000
524879,9056.0000000000
524944,400000.0000000000
524945,5417305.0000000000
524946,1722845.0000000000
524960,600000.0000000000
524961,400462.0000000000
524962,400000.0000000000
524963,406655.0000000000
524977,7291848.0000000000
524978,5783925.0000000000
524980,5088389.0000000000
524993,5635865.0000000000
524994,6264923.0000000000
524995,5638562.0000000000
524997,602259.0000000000
525010,7499848.0000000000
525011,2000000.0000000000
525012,7891016.0000000000
525028,807562.0000000000
525029,5361369.0000000000
525030,23796.0000000000
525063,628980.0000000000
525077,1000.0000000000
525078,541670.0000000000
525079,596530.0000000000
525080,542770.0000000000
525094,574460.0000000000
525095,531030.0000000000
525096,573570.0000000000
525097,562460.0000000000
525110,494380.0000000000
525111,577450.0000000000
525112,537860.0000000000
525113,578480.0000000000
525114,495920.0000000000
525127,575520.0000000000
525128,493820.0000000000
525129,481640.0000000000
525130,438280.0000000000
525144,767090.0000000000
525145,657170.0000000000
525146,567540.0000000000
525147,488870.0000000000
525161,375960.0000000000
525162,376040.0000000000
525163,379640.0000000000
525164,407870.0000000000
525177,386970.0000000000
525178,396100.0000000000
525179,371760.0000000000
525180,447150.0000000000
525194,379240.0000000000
525195,379120.0000000000
525196,372410.0000000000
525197,451660.0000000000
525211,379420.0000000000
525212,371660.0000000000
525213,376000.0000000000
525214,380990.0000000000
525227,449010.0000000000
525228,498770.0000000000
525229,588510.0000000000
525230,585970.0000000000
525231,495790.0000000000
525244,1000.0000000000
525245,1000.0000000000
525246,856800.0000000000
525247,785840.0000000000
525261,558880.0000000000
525262,505570.0000000000
525263,448240.0000000000
525264,505530.0000000000
525278,806660.0000000000
525279,678040.0000000000
525280,816280.0000000000
525281,759740.0000000000
525294,790980.0000000000
525295,757690.0000000000
525296,734050.0000000000
525297,733280.0000000000
525311,515800.0000000000
525312,561620.0000000000
525313,521080.0000000000
525314,476850.0000000000
525328,908010.0000000000
525361,431790.0000000000
525362,563830.0000000000
525363,506190.0000000000
525364,578040.0000000000
525378,1073550.0000000000
525379,604900.0000000000
525380,645150.0000000000
525381,565910.0000000000
525394,153000.0000000000
525395,593970.0000000000
525396,562550.0000000000
525397,617780.0000000000
525398,806110.0000000000
525411,766980.0000000000
525412,783420.0000000000
525413,874870.0000000000
525414,820530.0000000000
525428,803070.0000000000
525429,826860.0000000000
525430,934430.0000000000
525431,1066940.0000000000
525445,976430.0000000000
525446,843500.0000000000
525447,821590.0000000000
525448,909990.0000000000
525461,665850.0000000000
525462,817490.0000000000
525463,781470.0000000000
525464,748820.0000000000
525465,699610.0000000000
525478,925480.0000000000
525479,687710.0000000000
525480,656430.0000000000
525481,781460.0000000000
525496,192323.0000000000
525497,268271.0000000000
525498,268271.0000000000
525511,247017.0000000000
525512,319406.0000000000
525513,311649.0000000000
525514,192323.0000000000
525515,268271.0000000000
525528,247017.0000000000
525529,247017.0000000000
525530,324425.0000000000
525531,311649.0000000000
525545,342336.0000000000
525546,75950.0000000000
525547,75950.0000000000
525548,75950.0000000000
525562,546091.0000000000
525563,475115.0000000000
525564,643014.0000000000
525565,479903.0000000000
525578,459371.0000000000
525579,465105.0000000000
525580,591793.0000000000
525581,507468.0000000000
525582,700675.0000000000
525595,619518.0000000000
525596,454401.0000000000
525597,450993.0000000000
525598,574659.0000000000
525612,440262.0000000000
525613,607320.0000000000
525614,428363.0000000000
525615,456784.0000000000
525628,483824.0000000000
525629,433668.0000000000
525630,440262.0000000000
525631,590198.0000000000
525632,532240.0000000000
525645,455600.0000000000
525646,460534.0000000000
525647,406942.0000000000
525648,427508.0000000000
525662,507513.0000000000
525663,519427.0000000000
525664,494141.0000000000
525665,426093.0000000000
525679,535980.0000000000
525680,648350.0000000000
525681,542280.0000000000
525682,441020.0000000000
525695,817760.0000000000
525696,685010.0000000000
525697,663850.0000000000
525698,711310.0000000000
525699,657700.0000000000
525712,612660.0000000000
525713,581970.0000000000
525714,642570.0000000000
525715,672250.0000000000
525729,714715.0000000000
525730,471310.0000000000
525731,477980.0000000000
525732,1000.0000000000
525745,475400.0000000000
525746,426420.0000000000
525747,385510.0000000000
525748,399110.0000000000
525749,430890.0000000000
525762,316647.0000000000
525763,327411.0000000000
525764,316647.0000000000
525765,316647.0000000000
525779,416090.0000000000
525781,1000.0000000000
525782,668400.0000000000
525797,1000.0000000000
525812,507850.0000000000
525813,414980.0000000000
525814,432460.0000000000
525815,511740.0000000000
525829,479160.0000000000
525830,380520.0000000000
525831,390810.0000000000
525832,542550.0000000000
525846,545580.0000000000
525847,533300.0000000000
525848,654270.0000000000
525849,571060.0000000000
525862,326100.0000000000
525863,328930.0000000000
525864,323710.0000000000
525865,313020.0000000000
525866,1000.0000000000
525879,416927.0000000000
